time,taxis
74437,172
74438,173
74439,171
74440,170
74441,171
74442,170
74443,170
74444,172
74445,175
74446,173
74447,172
74448,173
74449,171
74450,173
74451,174
74452,172
74453,173
74454,175
74455,178
74456,179
74457,176
74458,176
74459,177
74460,177
74461,177
74462,178
74463,178
74464,179
74465,177
74466,178
74467,177
74468,176
74469,177
74470,176
74471,177
74472,174
74473,173
74474,169
74475,171
74476,172
74477,171
74478,170
74479,168
74480,169
74481,169
74482,170
74483,169
74484,167
74485,167
74486,166
74487,167
74488,167
74489,169
74490,168
74491,169
74492,167
74493,167
74494,170
74495,169
74496,171
74497,170
74498,168
74499,167
74500,167
74501,166
74502,167
74503,167
74504,166
74505,165
74506,164
74507,163
74508,164
74509,165
74510,166
74511,163
74512,162
74513,160
74514,160
74515,160
74516,158
74517,157
74518,157
74519,159
74520,160
74521,157
74522,156
74523,158
74524,156
74525,155
74526,156
74527,157
74528,159
74529,158
74530,158
74531,158
74532,159
74533,160
74534,158
74535,156
74536,157
74537,156
74538,156
74539,156
74540,156
74541,156
74542,155
74543,157
74544,157
74545,157
74546,158
74547,156
74548,158
74549,159
74550,161
74551,162
74552,163
74553,163
74554,163
74555,162
74556,160
74557,157
74558,154
74559,155
74560,155
74561,153
74562,157
74563,158
74564,156
74565,154
74566,153
74567,151
74568,152
74569,151
74570,152
74571,152
74572,151
74573,150
74574,150
74575,150
74576,149
74577,147
74578,146
74579,145
74580,145
74581,144
74582,145
74583,144
74584,144
74585,141
74586,143
74587,145
74588,143
74589,145
74590,144
74591,145
74592,144
74593,145
74594,145
74595,148
74596,147
74597,145
74598,144
74599,144
74600,144
74601,145
74602,147
74603,146
74604,146
74605,150
74606,151
74607,149
74608,149
74609,149
74610,148
74611,150
74612,151
74613,151
74614,151
74615,151
74616,149
74617,147
74618,147
74619,146
74620,146
74621,146
74622,147
74623,147
74624,151
74625,152
74626,152
74627,155
74628,156
74629,155
74630,157
74631,159
74632,158
74633,156
74634,156
74635,156
74636,156
74637,154
74638,155
74639,155
74640,155
74641,151
74642,152
74643,155
74644,156
74645,154
74646,156
74647,158
74648,157
74649,157
74650,157
74651,155
74652,155
74653,154
74654,155
74655,153
74656,156
74657,155
74658,154
74659,152
74660,153
74661,154
74662,154
74663,155
74664,155
74665,155
74666,153
74667,152
74668,150
74669,149
74670,147
74671,151
74672,151
74673,151
74674,152
74675,152
74676,151
74677,152
74678,151
74679,151
74680,151
74681,150
74682,146
74683,145
74684,148
74685,149
74686,151
74687,153
74688,154
74689,155
74690,155
74691,156
74692,156
74693,156
74694,156
74695,156
74696,157
74697,156
74698,156
74699,154
74700,155
74701,154
74702,157
74703,156
74704,156
74705,155
74706,154
74707,154
74708,155
74709,154
74710,156
74711,154
74712,153
74713,152
74714,152
74715,153
74716,153
74717,153
74718,153
74719,156
74720,157
74721,157
74722,158
74723,159
74724,157
74725,158
74726,158
74727,158
74728,160
74729,159
74730,158
74731,156
74732,156
74733,159
74734,157
74735,156
74736,156
74737,157
74738,158
74739,160
74740,160
74741,162
74742,163
74743,162
74744,162
74745,162
74746,163
74747,161
74748,160
74749,160
74750,161
74751,163
74752,163
74753,164
74754,165
74755,164
74756,166
74757,167
74758,169
74759,169
74760,169
74761,170
74762,172
74763,174
74764,175
74765,173
74766,176
74767,176
74768,177
74769,175
74770,177
74771,176
74772,177
74773,176
74774,176
74775,178
74776,176
74777,176
74778,180
74779,180
74780,181
74781,182
74782,180
74783,180
74784,183
74785,183
74786,184
74787,188
74788,190
74789,191
74790,192
74791,193
74792,194
74793,197
74794,195
74795,194
74796,192
74797,191
74798,191
74799,189
74800,189
74801,188
74802,188
74803,189
74804,188
74805,190
74806,193
74807,193
74808,195
74809,197
74810,197
74811,198
74812,200
74813,202
74814,202
74815,204
74816,204
74817,203
74818,203
74819,203
74820,202
74821,204
74822,201
74823,202
74824,200
74825,201
74826,202
74827,202
74828,201
74829,202
74830,205
74831,204
74832,206
74833,205
74834,204
74835,206
74836,204
74837,202
74838,201
74839,199
74840,196
74841,194
74842,192
74843,195
74844,195
74845,195
74846,194
74847,196
74848,195
74849,196
74850,196
74851,195
74852,195
74853,195
74854,195
74855,196
74856,194
74857,194
74858,193
74859,193
74860,191
74861,190
74862,189
74863,190
74864,188
74865,186
74866,187
74867,187
74868,186
74869,185
74870,184
74871,186
74872,188
74873,186
74874,186
74875,183
74876,184
74877,183
74878,180
74879,179
74880,177
74881,176
74882,175
74883,178
74884,180
74885,181
74886,184
74887,181
74888,182
74889,182
74890,182
74891,183
74892,183
74893,186
74894,187
74895,187
74896,186
74897,186
74898,184
74899,185
74900,184
74901,184
74902,184
74903,183
74904,184
74905,185
74906,184
74907,183
74908,180
74909,181
74910,180
74911,181
74912,181
74913,179
74914,180
74915,180
74916,180
74917,181
74918,180
74919,179
74920,180
74921,179
74922,181
74923,181
74924,178
74925,176
74926,175
74927,174
74928,174
74929,172
74930,173
74931,173
74932,174
74933,177
74934,176
74935,177
74936,178
74937,178
74938,178
74939,177
74940,176
74941,173
74942,174
74943,177
74944,175
74945,174
74946,173
74947,174
74948,176
74949,176
74950,173
74951,173
74952,175
74953,173
74954,171
74955,169
74956,169
74957,171
74958,168
74959,169
74960,171
74961,170
74962,173
74963,174
74964,174
74965,172
74966,172
74967,172
74968,173
74969,172
74970,171
74971,170
74972,170
74973,172
74974,172
74975,174
74976,174
74977,174
74978,174
74979,174
74980,171
74981,169
74982,169
74983,170
74984,169
74985,168
74986,168
74987,168
74988,170
74989,170
74990,170
74991,170
74992,172
74993,171
74994,171
74995,170
74996,168
74997,167
74998,169
74999,169
75000,167
75001,165
75002,168
75003,168
75004,167
75005,169
75006,169
75007,169
75008,168
75009,166
75010,165
75011,164
75012,163
75013,162
75014,161
75015,160
75016,157
75017,157
75018,158
75019,163
75020,165
75021,165
75022,164
75023,165
75024,165
75025,161
75026,161
75027,158
75028,156
75029,155
75030,150
75031,150
75032,151
75033,152
75034,153
75035,153
75036,151
75037,153
75038,153
75039,153
75040,152
75041,152
75042,153
75043,153
75044,152
75045,153
75046,154
75047,154
75048,154
75049,156
75050,157
75051,158
75052,157
75053,156
75054,156
75055,155
75056,154
75057,154
75058,157
75059,156
75060,156
75061,156
75062,158
75063,158
75064,159
75065,158
75066,158
75067,156
75068,155
75069,153
75070,152
75071,154
75072,156
75073,156
75074,155
75075,155
75076,155
75077,155
75078,155
75079,156
75080,155
75081,152
75082,154
75083,154
75084,151
75085,152
75086,153
75087,154
75088,159
75089,160
75090,161
75091,161
75092,160
75093,160
75094,161
75095,163
75096,161
75097,160
75098,161
75099,161
75100,161
75101,161
75102,160
75103,160
75104,159
75105,158
75106,156
75107,157
75108,158
75109,160
75110,160
75111,159
75112,161
75113,161
75114,160
75115,159
75116,158
75117,160
75118,161
75119,160
75120,158
75121,157
75122,157
75123,157
75124,154
75125,154
75126,151
75127,148
75128,149
75129,150
75130,149
75131,146
75132,145
75133,144
75134,142
75135,143
75136,143
75137,141
75138,141
75139,142
75140,143
75141,143
75142,144
75143,146
75144,147
75145,148
75146,149
75147,150
75148,151
75149,152
75150,152
75151,154
75152,154
75153,153
75154,153
75155,153
75156,153
75157,152
75158,152
75159,153
75160,148
75161,147
75162,147
75163,144
75164,145
75165,144
75166,144
75167,144
75168,143
75169,142
75170,143
75171,144
75172,145
75173,150
75174,152
75175,152
75176,155
75177,154
75178,156
75179,157
75180,156
75181,154
75182,155
75183,153
75184,150
75185,150
75186,149
75187,151
75188,151
75189,151
75190,151
75191,153
75192,150
75193,149
75194,150
75195,152
75196,155
75197,153
75198,150
75199,150
75200,148
75201,149
75202,149
75203,151
75204,151
75205,152
75206,151
75207,151
75208,152
75209,150
75210,148
75211,148
75212,148
75213,148
75214,147
75215,145
75216,148
75217,147
75218,147
75219,147
75220,148
75221,149
75222,153
75223,153
75224,153
75225,151
75226,151
75227,150
75228,149
75229,148
75230,145
75231,144
75232,143
75233,142
75234,142
75235,142
75236,142
75237,143
75238,143
75239,143
75240,142
75241,142
75242,141
75243,140
75244,139
75245,139
75246,140
75247,141
75248,143
75249,142
75250,142
75251,143
75252,143
75253,143
75254,143
75255,144
75256,147
75257,148
75258,148
75259,149
75260,151
75261,152
75262,153
75263,153
75264,152
75265,152
75266,152
75267,153
75268,156
75269,158
75270,160
75271,164
75272,164
75273,165
75274,164
75275,166
75276,166
75277,166
75278,169
75279,168
75280,172
75281,172
75282,170
75283,169
75284,171
